id,address,nearbySchoolNum,houseType,soldPrice,lastSoldPrice,rentPrice,bedroom,bathroom,carspace,soldTimeYear,soldTimeMonth,lastSoldTimeYear,lastSoldTimeMonth,rentTimeYear,rentTimeMonth,landSize,buildingSize,buildYear,distanceToCBD,distanceToStation
3888,"35 Hester Way, Greenwood",3,House,570000,,,4,2,2,2010,9,,,,,1026,173,,15,2
389,"4A Turnbull Way, Trigg",0,House,555000,,,2,1,1,2008,6,,,,,339,141,1976,12,4
3895,"357 Walcott Street, Coolbinia",1,House,780000,,400,3,1,1,2010,10,,,2010,12,779,,,3,2
3897,"3/12 Elizabeth Street, Maylands",2,Unit,375000,,,2,1,1,2010,11,,,,,1012,70,1990,3,0.94
39,"B, 19 Wittenoom Street, East Perth",1,,740000,,,2,1,2,2010,9,,,,,188,188,,1,0.68
3900,"10/22 Foyle Road, Bayswater",3,Villa,330000,,,2,1,1,2010,11,,,,,6031,82,1976,6,0.63
3904,"37B Heaton Road, Yokine",1,House,310000,,410,3,2,2,2012,11,,,2017,4,1035,,,6,3
3906,"9 Falls Road, Lesmurdie",3,House,530000,,,4,2,2,2010,9,,,,,1011,200,,18,9
3908,"1445 Alice Road, Mount Helena",0,House,755000,,,4,2,2,2009,10,,,,,35586,218,,33,18
3909,"902/21 Bow River Crescent, Burswood",1,Apartment,865000,,,2,2,2,2010,10,,,,,3323,112,2010,3,0.45
3910,"8/151 Hubert Street, East Victoria Park",0,Apartment,297000,287500,380,2,1,1,2016,12,2010,11,2016,3,1591,58,1986,6,0.72
3911,"3/125 Swansea Street, East Victoria Park",0,Unit,390000,,,2,1,2,2010,10,,,,,1093,81,1987,6,0.67
3912,"20 Holder, Bentley",3,House,541000,,,3,2,2,2010,11,,,,,415,,,7,2
3913,"3/73 Walpole Street, St James",1,Villa,396000,,370,3,2,1,2010,8,,,2010,6,196,91,2000,7,1
3917,"B, 435 RIVERTON DRIVE EAST, Shelley",1,Unit,690000,,,4,2,2,2010,11,,,,,681,,,9,4
3918,"4/1 Tricia Court, Shelley",1,Villa,355000,,330,2,1,1,2010,9,,,2016,2,2411,66,,9,3
3921,"3/40 Willcock Street, Ferndale",1,Townhouse,425000,,,3,2,2,2010,9,,,,,2185,116,2003,10,2
3923,"18/79 South Terrace, Como",3,Unit,300000,,,2,1,1,2010,11,,,,,2021,,,4,2
3924,"4/44 Alston Avenue, Como",3,Unit,372000,,270,2,1,2,2010,9,,,2008,7,195,73,,5,1
3925,"3/44 ALSTON Avenue, Como",3,Unit,454000,375000,380,2,1,2,2015,5,2010,9,2017,3,195,73,1979,5,1
3927,"4 Kim Close, Willetton",3,House,625000,,,4,2,2,2010,9,,,,,688,,,12,4
3928,"1F Williams Road, Melville",2,House,910000,,,4,2,2,2010,11,,,,,374,223,2000,10,4
3929,"21A Harris Street, Palmyra",2,Duplex,442500,,,2,1,1,2010,11,,,,,500,65,1970,11,3
393,"3 Eldon Close, Merriwa",2,House,345000,,,4,2,2,2010,10,,,,,579,,1992,34,3
3930,"215 Marmion Street, Palmyra",2,House,820000,775000,,4,1,4,2015,1,2010,11,,,483,,,12,3
3931,"19/37 Preston Point Road, East Fremantle",1,Townhouse,740000,,,2,1,2,2010,10,,,,,4330,87,1976,13,1
3932,"14 Shepherd Street, Beaconsfield",3,House,685000,625000,675,3,2,1,2015,1,2010,11,2013,11,538,118,,14,3
3933,"162 Solomon Street, Beaconsfield",3,House,1165000,1100000,,3,1,1,2016,7,2010,6,,,484,,1950,15,2
3939,"82 Baltimore Gardens, Port Kennedy",3,House,502500,475000,,4,2,2,2012,6,2010,11,,,640,203,,48,5
3942,"13a Navigator Drive, Singleton",1,House,515000,,,4,2,4,2010,11,,,,,761,265,,55,9
3950,"1 Katta Place, Gooseberry Hill",2,House,890000,820000,700,4,3,2,2012,12,,,2014,5,1904,360,,17,7
3960,"35a Watkins Street, White Gum Valley",1,House,500000,,,4,3,2,,,,,,,322,210,,14,2
3963,"3 Peninsula Avenue, Heathridge",3,House,465000,440000,,3,1,2,2016,6,2011,11,,,683,99,1978,23,2
3964,"20 Langley Way, Booragoon",1,House,970000,,720,4,2,2,2010,9,,,2009,12,739,198,1974,10,1
3970,"41 Lenori Road, Gooseberry Hill",2,House,875000,290000,,4,2,3,2010,8,2002,8,,,2000,214,1970,17,8
3971,"7 Shepherd Street, Glen Forrest",2,House,610000,,,3,1,3,2010,9,,,,,3471,142,,23,10
3972,"5 Stone Crescent, Darlington",2,House,520000,,,3,1,2,2010,10,,,,,1188,,1969,21,7
398,"120 Balladong Loop, Carramar",1,House,485000,,,4,2,2,2010,9,,,,,700,,2000,27,3
3980,"11 Chestnut Grove, Mirrabooka",3,House,325000,,,3,1,1,2010,9,,,,,736,96,1989,10,7
3981,"46 Dallington Crescent, Balga",3,House,375000,,,3,1,1,2010,9,,,,,728,89,,10,4
3982,"30 Valentine Avenue, Dianella",3,House,535000,,430,3,1,1,2012,4,,,2016,4,378,120,,6,3
3987,"32 Johnson Street, Guildford",2,House,732500,660000,,3,1,7,2013,11,2010,8,,,788,111,1900,11,0.38
3988,"3/136 Central Avenue, Inglewood",2,Unit,351500,,,2,1,1,2010,8,,,,,2027,62,1976,3,1
3991,"13/863 Wellington Street, West Perth",0,Apartment,620000,599000,650,2,2,1,2013,5,2010,11,2013,5,1242,90,2010,1,0.32
3992,"133 Banksia Road, Wellard",2,House,675000,,,4,2,3,2015,12,,,,,20049,179,,35,5
3993,"1 Shearer Court, Wellard",2,House,585000,,450,4,2,2,2010,8,,,2009,7,2581,177,,34,1
3995,"26 Marlow Way, Thornlie",3,House,455000,,,4,2,2,2010,10,,,,,486,485,,15,1
3997,"15 Como Way, Stirling",0,House,1140000,,,4,2,2,2010,11,,,,,437,280,2006,7,1
4,"38/22 St Georges Terrace, Perth",2,Apartment,870000,,900,3,2,2,2010,10,,,2016,6,3343,147,,0.69,0.64
40,"16/118 Adelaide Terrace, East Perth",1,Apartment,551000,,,2,2,1,2010,9,,,,,1839,78,,1,1
4019,"116 LIMOUSIN WAY, Lower Chittering",0,,795000,,,4,2,2,2010,9,,,,,20484,210,2002,49,38
4025,"16 Adenmore Way, Kingsley",3,House,610000,,,4,2,2,2010,9,,,,,816,,1979,15,1
4027,"8 Erica Street, Kelmscott",3,House,310000,,,3,1,1,2010,10,,,,,911,,1971,23,0.68
403,"50 Jade Loop, Carabooda",0,House,980000,,,4,2,2,2008,10,,,,,26169,197,,42,4
4039,"4/435 Main Street, Balcatta",3,Townhouse,575000,,450,3,2,2,2010,8,,,2017,2,3631,165,,8,2
404,"44 Walding Road, Carabooda",0,House,850000,,580,4,2,3,2010,8,,,2015,2,37278,,,43,5
4040,"4/23 Barker Avenue, Balcatta",3,Unit,422500,,,3,1,1,2010,8,,,,,1012,101,1998,8,3
4046,"21/7 Waterway Court, Churchlands",2,Unit,370000,,,2,1,1,2010,8,,,,,5252,66,,5,3
4047,"4 Kempeana Way, Baldivis",3,House,405000,,,4,2,2,2010,9,,,,,573,177,,45,5
405,"14 Emerald Way, Carabooda",0,House,980000,,,4,2,2,2008,4,,,,,20038,,,41,4
4051,"17 Jerrat Mews, Atwell",3,House,615000,485000,,4,2,2,2014,10,2012,6,,,607,144,,21,2
4052,"19/26 Cape Street, Osborne Park",1,Unit,297000,155000,250,2,1,1,2010,8,2005,5,2017,3,7087,60,1979,6,1
4055,"12/172 Mill Point Road, South Perth",3,Unit,500000,,470,2,1,1,2010,9,,,2016,4,88,,,2,2
4056,"24/177 Oxford Street, Leederville",3,Apartment,507000,,440,2,2,1,2010,8,,,2011,4,6954,,2003,2,0.36
4057,"1/386 Stirling Street, Highgate",2,Townhouse,400000,,380,1,1,1,2010,10,,,2016,1,1243,64,2006,1,0.79
4060,"2/12 Eric Street, Como",3,Apartment,500000,,375,3,1,1,2010,9,,,2010,9,103,100,1975,4,2
4061,"15 Sobotka Place, Winthrop",1,House,1550000,,,7,3,2,2010,9,,,,,997,411,,11,2
4064,"2/46 Gresham Street, Victoria Park",3,Villa,495000,437000,450,3,1,1,2014,9,2010,9,2016,4,986,96,,5,0.51
4067,"46 Norma Road, Alfred Cove",0,House,480000,,500,3,1,2,2011,6,,,2014,2,351,101,,9,3
4068,"4/3 Latham Street (cnr Holman), Alfred Cove",0,Unit,427000,,,2,1,2,2009,1,,,,,315,,,10,4
4069,"66A Lamond Street, Alfred Cove",0,House,705000,,,3,2,2,2009,5,,,,,438,172,,10,4
407,"4 Redruth Court, Yanchep",1,House,490000,,,4,2,2,2010,8,,,,,989,155,,48,10
4070,"1/53 Powell Street, Joondanna",1,Villa,440000,,330,3,1,1,2010,3,,,2009,8,2277,,,5,1
4071,"6/36 Colleran Way, Booragoon",1,Villa,465000,,420,3,1,1,2010,1,,,2016,3,3202,,,9,2
4072,"3/16 Leverburgh Street, Ardross",3,Townhouse,770000,,,4,2,2,2009,6,,,,,211,226,,9,2
4074,"7/1-3 Strickland Road, Ardross",3,Villa,461500,,425,2,1,2,2009,10,,,2014,6,2018,,,8,2
4075,"7/760 Canning Highway, Applecross",1,Apartment,305000,,320,1,1,1,2009,12,,,2016,7,766,,,8,2
4076,"8/102 Ardross Street, Applecross",1,Villa,500000,,,2,1,2,2015,3,,,,,2146,,,7,1
4077,"16/56 Matheson Road, Applecross",1,Townhouse,550000,,,3,1,1,2009,5,,,,,4114,,,7,2
4078,"7/839 Canning Highway, Applecross",1,Unit,270000,,340,1,1,1,2009,3,,,2014,7,3116,66,,7,1
4079,"5/72 MacLeod Road, Applecross",1,Townhouse,537500,,485,3,2,2,2008,3,,,2017,4,2076,107,,7,2
4081,"82 Matheson Road, Applecross",1,House,1305000,,,4,3,2,2009,1,,,,,827,,,7,2
4082,"W203/70 Canning Beach Road, Applecross",1,Apartment,980000,,,2,2,,2008,2,,,,,8566,,,6,0.44
4083,"18/21 The Esplanade, Mount Pleasant",0,Apartment,1150000,,,2,2,2,2009,11,,,,,7400,106,2005,7,0.76
4084,"4/28 Allerton Way, Booragoon",1,Villa,409000,,,2,1,,2007,1,,,,,3202,,,9,2
4085,"36 Strickland Road, Ardross",3,House,1280000,,,4,3,3,2014,8,,,,,320,360,,8,2
4086,"4D Willcock Street, Ardross",3,House,1065000,985000,,4,3,2,2010,7,2008,8,,,219,278,2007,8,2
4087,"2/6A Sweetman Road, Ardross",3,House,670000,,,2,1,1,2010,8,,,,,768,,,7,2
4089,"49A Riseley Street, Ardross",3,House,540000,122000,450,3,2,1,2010,3,1995,4,2017,3,377,122,1968,8,2
409,"10 Staghorn, Yanchep",1,House,450000,,,4,2,2,2010,8,,,,,391,,,50,12
4091,"1D Bragor Place, Ardross",3,House,850000,,630,3,2,2,2010,4,,,2009,2,260,201,2007,9,2
4092,"2 Glencoe Road, Ardross",3,House,1020000,,,4,2,,2009,8,,,,,394,238,,8,2
4093,"52a Drew Road, Ardross",3,House,490000,,410,3,1,3,2009,4,,,2016,1,1636,,1980,8,2
4094,"38A Coomoora Road, Ardross",3,House,645000,590000,485,3,2,2,2013,4,2009,11,2016,12,389,107,,9,1
4095,"38B Coomoora Road, Ardross",3,House,645000,610000,580,3,2,2,2013,5,2009,11,2015,4,862,,,9,1
4096,"4B Willcock Street, Ardross",3,House,955000,900000,,3,2,2,2014,11,2009,6,,,219,200,,8,2
4097,"2A Drew Road, Ardross",3,House,850000,,,3,2,2,2009,11,,,,,319,180,,8,3
4098,"3/19 Fionn Court, Ardross",3,House,630000,598000,520,3,1,3,2014,3,2009,6,2013,12,1340,102,,8,2
41,"122/60-68 TERRACE ROAD, East Perth",1,Apartment,1000000,,,3,2,2,2012,6,,,,,,,,1,1
4100,"17 Hickey Street, Ardross",3,House,1350000,,,3,2,,2009,4,,,,,690,,,8,3
4101,"19/80 Fifth Road, Armadale",3,Apartment,195000,,185,2,1,1,2008,12,,,2007,5,104,79,,26,0.79
4103,"19/11 Serls Street, Armadale",3,Villa,310000,,330,3,2,2,2010,8,,,2010,9,255,109,2009,25,0.63
4104,"1/23 Walcha Way, Armadale",3,Duplex,225000,,,3,1,1,2009,3,,,,,999,,,25,2
4105,"81 Girraween street, Armadale",3,House,149000,,280,3,1,2,2013,3,,,2010,7,900,,1984,25,2
4106,"3/6-8 Toorak Road, Armadale",3,Unit,230000,,,2,1,1,2010,6,,,,,69,,,24,1
4111,"3/50 Sixth Road, Armadale",3,Apartment,320000,,,3,1,2,2009,4,,,,,4051,98,,26,0.53
4114,"4 Burrowa Street, Armadale",3,House,302000,,370,4,1,2,2009,3,,,2013,7,702,,,25,1
4115,"16 Tait Street, Armadale",3,House,253000,,340,3,1,2,2009,5,,,2013,4,391,,,25,1
4116,"25 Deerness, Armadale",3,House,320000,,,3,1,1,2009,3,,,,,704,,,27,0.74
4118,"7/80 Fifth Road, Armadale",3,Unit,195000,,,2,1,1,2009,5,,,,,104,79,,26,0.79
4119,"2/11 Stott Close, Armadale",3,Unit,250000,237000,,3,1,1,2010,5,2009,4,,,2354,87,,25,0.15
412,"9/56 St Andrews Drive, Yanchep",1,Unit,283000,235000,275,2,1,1,2013,7,2010,7,2017,1,133,650,1991,49,11
4120,"24/99 Owtram Road, Armadale",3,Villa,300000,,,3,1,1,2010,11,,,,,320,88,,25,0.69
4121,"16 Brackley Road, Armadale",3,House,265000,,260,3,1,1,2009,1,,,2017,2,391,391,1968,25,0.34
4123,"57A Challis Road, Armadale",3,Villa,278000,,,3,1,1,2008,10,,,,,463,101,,24,0.64
4124,"2/34 Friar Road, Armadale",3,Villa,299000,290000,320,3,2,2,2013,10,2009,6,2010,12,208,131,2008,25,0.97
4125,"1 Dawson Road, Armadale",3,House,310000,,,4,1,,2009,6,,,,,803,,,26,1
4126,"8/34 Friar Road, Armadale",3,Villa,300000,,310,3,2,2,2009,4,,,2016,2,209,90,2008,25,0.97
4127,"A17/Streich Avenue, Kelmscott",3,Apartment,300000,,,2,1,1,2009,1,,,,,,,,24,0.60
4128,"20/4 Page Road, Kelmscott",3,Villa,235000,,,2,1,1,2010,6,,,,,6913,70,1995,23,0.32
4129,"6/36 Streich Avenue, Kelmscott",3,Townhouse,275000,,290,3,1,2,2009,3,,,2008,10,5637,84,,23,0.67
4130,"409/2 St Georges Terrace, Perth",2,Apartment,515000,,400,1,1,1,2009,1,,,2016,11,2072,,,0.82,0.65
4132,"8/36 Streich Avenue, Kelmscott",3,Townhouse,295000,,260,3,1,1,2007,12,,,2016,8,5637,87,,23,0.67
4133,"10/78 Maidstone Crescent, Exmouth",1,Villa,350000,278000,290,2,1,,2014,5,2009,12,2012,1,23064,66,,1128,1091
4134,"17 Carpenter Street, Exmouth",1,House,530000,,,3,2,2,2010,8,,,,,1128,,1966,1128,1091
4136,"51 Tibradden Circle, Ascot",0,House,580000,,,4,2,2,2010,8,,,,,503,,,8,2
4137,"3/29 Kanowna Avenue, Ascot",0,Townhouse,405000,,300,3,2,2,2009,9,,,2007,11,2298,,,8,2
4138,"11/3 Marina Drive, Ascot",0,Apartment,340000,,,1,1,1,2012,1,,,,,99,63,2004,6,2
4141,"7 Brown Road, Attadale",2,House,672000,670000,570,3,1,2,2012,9,2009,12,2015,4,1411,,,10,3
4142,"3a Dandenong Road, Attadale",2,House,810000,,,3,2,,2006,7,,,,,468,184,2001,10,5
4143,"5/36 Swan Road, Attadale",2,Townhouse,755000,,,3,2,2,2009,7,,,,,2089,183,,10,4
4144,"97a Stock Road, Attadale",2,House,618000,,,3,1,2,2009,5,,,,,500,116,,10,3
4145,"4/331 Preston Point Road, Attadale",2,Villa,463000,440000,430,2,1,1,2013,9,2009,10,2015,4,2257,,,10,4
4146,"1/330 Preston point Road, Attadale",2,Villa,575000,480000,600,3,2,2,2014,3,2009,5,2010,11,7963,147,,10,4
4147,"578 Canning Highway, Attadale",2,Townhouse,360000,,,2,1,,2008,9,,,,,94,,,9,4
4149,"11/250 Stock Road, Willagee",1,Townhouse,395000,345000,350,2,1,1,2014,11,2010,5,2016,9,2830,,,12,4
4150,"64/444 Marmion Street, Myaree",0,Villa,353000,,380,2,1,1,2013,10,,,2013,9,15488,77,1986,10,4
4151,"11B Eaton Court, Woodvale",3,House,434000,,370,3,1,1,2010,1,,,2017,4,434,105,,19,1
4153,"25 Patchouli Circle, Atwell",3,,314000,,,,,,2009,7,,,,,621,,,22,3
4154,"22b Halcyon Way, Atwell",3,House,500000,455000,,3,2,2,2014,5,2009,6,,,496,161,,21,2
4158,"9 DUNNAGE COURT, Atwell",3,House,425000,,,4,2,2,2008,7,,,,,432,,2001,20,1
4164,"15 Patchouli Circle, Atwell",3,,310000,,,,,,2008,11,,,,,630,,,22,3
4166,"7 Forrest STREET, Pinjarra",2,House,730000,,,3,2,2,2008,7,,,,,2103,198,,75,16
4167,"3 Country Road, Pinjarra",2,House,540000,,,4,2,2,2010,9,,,,,1500,197,2004,73,14
4168,"54 Congdon Avenue, Pinjarra",2,House,295000,,,3,2,1,2010,9,,,,,1174,121,1994,76,16
4169,"6 Wells Road, Pinjarra",2,House,475000,,,4,2,2,2013,2,,,,,749,323,,73,14
417,"17a Clipper Place, Yanchep",1,Duplex,360000,,295,3,1,1,2010,4,,,2017,3,977,,1990,49,11
4171,"34 Armand Drive, Aubin Grove",1,Villa,425000,395000,,3,2,2,2012,2,2009,6,,,296,155,2008,24,5
4172,"7 Tarlo Mews, Aubin Grove",1,,670000,223000,,,,,2013,12,2009,3,,,540,223,,23,4
4173,"1/50 Durango Turn, Aubin Grove",1,House,397500,,,3,2,2,2010,4,,,,,312,,,24,5
4175,"14 Giverny Gargens, Aubin Grove",1,House,545000,,,4,2,,2009,3,,,,,552,,,24,5
4177,"13 patrick Crescent, Kalbarri",0,House,350000,,700,3,1,2,2010,5,,,2011,4,762,,1971,499,461
4178,"1/6 Kelsar Green, Kalbarri",0,Unit,375000,,,3,1,1,2010,9,,,,,598,110,,499,461
4179,"9 Chick Place, Kalbarri",0,House,345000,,,3,1,,2010,9,,,,,800,107,1985,499,460
4180,"59 Stiles Road, Kalbarri",0,House,870000,,,4,2,3,2010,8,,,,,10133,304,2008,494,455
4182,"16D Wilcock Avenue, Balcatta",3,Villa,352500,,300,3,1,1,2010,5,,,2017,1,1011,,,8,2
4183,"2/263 Wanneroo Road, Balcatta",3,Villa,363000,,,3,1,1,2009,10,,,,,909,85,,7,3
4184,"9B Harrison Street, Balcatta",3,Townhouse,440000,,500,3,2,2,2009,9,,,2014,7,789,136,,8,2
4188,"16 Sapphire Crescent, Balcatta",3,Duplex,580000,,,3,2,2,2009,11,,,,,501,147,2000,8,2
419,"6 Current, Yanchep",1,House,455000,,,4,1,2,2010,3,,,,,562,,,50,12
4190,"105D Campion Avenue, Balcatta",3,Townhouse,453000,380000,390,3,2,1,2013,2,2009,4,2017,1,1014,155,,9,3
4191,"2/52 Collier Avenue, Balcatta",3,Villa,450000,360000,,2,1,1,2013,11,2009,7,,,1012,,,8,3
4192,"2/50 Collier Avenue, Balcatta",3,Villa,480000,475000,,3,2,2,2016,2,2008,1,,,259,168,2008,8,3
4193,"22A Ballot Way, Balcatta",3,Duplex,380500,,,3,1,1,2008,5,,,,,925,100,,10,3
4195,"3/740 Karrinyup Road, Balcatta",3,Villa,421000,,,3,2,2,2008,3,,,,,1031,,,7,1
4196,"1/740 Karrinyup Road, Balcatta",3,Villa,405000,,,3,2,,2008,9,,,,,1031,,,7,1
4197,"453C Main Street, Balcatta",3,House,499000,386000,,3,2,2,2013,10,2009,6,,,1077,142,,9,3
4198,"5/298 Albert Street, Balcatta",3,Villa,357000,,310,3,1,2,2009,7,,,2017,4,183,97,,8,2
4199,"3/298 Albert Street, Balcatta",3,Villa,365000,,350,3,1,1,2009,9,,,2017,3,176,96,,8,2
42,"17/39 Bronte Street, East Perth",1,Townhouse,550000,,660,3,2,2,2016,5,,,2014,3,168,104,,1,0.77
4200,"3/52 Collier Avenue, Balcatta",3,Villa,355000,,,2,1,1,2009,5,,,,,1012,,,8,3
4201,"1/19 Dusting Road, Balcatta",3,House,357000,,,3,1,2,2008,8,,,,,1029,,,8,3
4202,"17B Archibald Road, Balcatta",3,Duplex,450000,,415,3,1,2,2009,12,,,2011,1,720,124,1999,7,2
4203,"4/6 Milton Avenue, Balcatta",3,House,345000,,290,2,1,1,2009,8,,,2008,5,1012,62,,8,3
4205,"2/98 Campion Avenue, Balcatta",3,Villa,325000,,,2,1,1,2008,8,,,,,2124,82,,9,3
4207,"185 WORDSWORTH Avenue, Yokine",1,Villa,535000,390000,550,3,2,1,2014,5,2008,12,2013,3,297,105,1985,5,3
421,"37 Tobermory, Butler",3,House,421500,,,4,2,2,2010,10,,,,,560,,,37,1
4212,"1 Nalya Lane, Baldivis",3,House,375000,164000,,3,2,2,2012,12,2009,8,,,505,117,,41,4
4213,"3 Flame Tree Loop, Baldivis",3,House,171000,,,4,2,,2009,11,,,,,526,,,43,5
4216,"Lot 1051, 25 Danks Vista, Baldivis",3,,230000,,,,,,2009,7,,,,,676,,,43,4
4217,"23 WICKSTEED CLOSE, Baldivis",3,House,990000,,,5,2,2,2009,8,,,,,22408,,,47,8
4219,"3 Oak Way, Baldivis",3,House,840000,,,4,2,,2008,9,,,,,4001,203,,42,3
4231,"6 Marlock Place, Karnup",0,House,1650000,,,6,2,2,2009,11,,,,,,,,53,12
4232,"37 Croesus Street, Morley",3,House,365000,330000,,3,1,2,2014,1,2008,8,,,442,,,9,3
4233,"98 Woodlands Parade, Stake Hill",0,House,675000,,,4,2,2,2008,10,,,,,,,,60,5
4234,"17 Meadowbrook Promenade, Currambine",2,House,635000,631500,,4,2,4,2016,4,2010,1,,,713,188,1994,26,1
4235,"13/26 West Street, Busselton",3,House,648000,,,3,2,1,2008,6,,,,,5851,,,194,130
4236,"102 Molloy Street, Busselton",3,House,380000,,,4,2,2,2010,8,,,,,764,,1999,196,131
4237,"18 Winchester, Ballajura",3,House,470000,,,4,2,2,2010,6,,,,,700,,,12,8
4239,"1 Garden Grove, Ballajura",3,House,450000,,420,4,2,2,2010,4,,,2009,9,729,194,,14,8
4241,"356 Summerlake Parade, Ballajura",3,House,528000,,,4,3,2,2009,10,,,,,801,,,12,9
4246,"28 Woodpine Court, Ballajura",3,House,405000,,,4,2,1,2009,3,,,,,877,,,14,11
4255,"59 Frond Circuit, Banksia Grove",1,House,345000,300000,,3,1,1,2011,4,2009,12,,,597,118,2002,28,6
4256,"9 Corkwood Street, Banksia Grove",1,House,290000,,,3,1,1,2009,6,,,,,651,96,2002,28,6
4258,"14 Brake Court, Banksia Grove",1,House,339000,,320,4,2,2,2009,5,,,2008,8,614,150,,27,5
4259,"4 Mulga Court, Banksia Grove",1,House,369000,,430,4,2,2,2009,5,,,2013,8,594,124,2002,28,6
426,"1 Clew Way, Jindalee",0,House,410000,,360,3,2,2,2010,9,,,2011,6,269,93,2010,36,1
4261,"11 Tussock Elbow, Banksia Grove",1,House,361000,,,4,2,2,2008,9,,,,,581,145,1999,28,5
4262,"4 Thicket Circuit, Banksia Grove",1,House,332000,,410,4,1,1,2009,5,,,2014,4,511,112,1998,28,5
4265,"27 Reseda Elbow, Banksia Grove",1,House,295000,,280,3,1,1,2009,4,,,2016,10,481,,,28,6
4266,"55 Recreation Road, Waroona",0,House,270000,,,3,1,1,2009,5,,,,,1010,91,,100,40
4271,"17A Cumberland Way, Bassendean",3,Unit,295000,,,2,1,1,2009,2,,,,,470,,,10,0.70
4272,"13 Clarke Way, Bassendean",3,House,448000,425000,,3,1,2,2016,4,2009,6,,,387,127,1977,9,0.96
4276,"81b west road, Bassendean",3,Duplex,480000,290000,,3,1,1,2014,6,2009,3,,,1013,79,1981,10,1
428,"27 Ferryside Road, Butler",3,House,422000,,450,4,2,2,2016,1,,,2012,11,487,170,2010,37,0.80
4281,"38 Iolanthe Street, Bassendean",3,,420000,256000,,,,,2008,10,2002,4,,,635,187,,9,0.65
4282,"54a Iolanthe Street, Bassendean",3,House,300000,,,2,1,1,2008,5,,,,,452,93,,9,0.80
4283,"22 Dean Road, Bateman",3,Duplex,420000,,480,3,1,1,2008,10,,,2014,3,1098,130,1987,10,0.99
4285,"23 Arcadia Crescent, Bateman",3,Townhouse,670000,,,3,2,2,2009,1,,,,,222,163,2008,10,0.44
4288,"5B Amur Place, Bateman",3,Duplex,380000,,,2,1,1,2009,4,,,,,413,79,1968,10,0.47
4291,"171/81 King William Street, Bayswater",3,Townhouse,277000,,260,2,1,1,2010,3,,,2010,6,25587,55,1978,6,0.82
4293,"34 Avenell Road, Bayswater",3,House,300000,,,2,1,1,2009,2,,,,,1613,,,6,0.64
4294,"133 coode street, Bayswater",3,House,650000,,400,3,1,2,2010,1,,,2017,4,873,93,1965,6,1
4295,"16A Cobden Street, Bayswater",3,House,420000,,,3,1,1,2010,2,,,,,1012,97,,6,0.51
4296,"220A Beechboro Road, Bayswater",3,Villa,477000,,,3,2,2,2009,8,,,,,304,,,8,2
4297,"206/81 King William Street, Bayswater",3,Apartment,277000,246000,275,2,1,1,2013,9,2009,8,2016,9,25587,55,1978,6,0.82
4299,"10B Foyle Road, Bayswater",3,House,512000,,,3,2,2,2010,11,,,,,315,137,,6,0.41
43,"6/146 Joel Terrace, East Perth",1,Townhouse,890000,,,3,2,2,2010,9,,,,,245,,,2,0.53
4300,"6/81 King William Street, Bayswater",3,Unit,279000,,,2,1,,2009,5,,,,,25587,52,1978,6,0.82
4301,"1 Cox Street, Bayswater",3,House,830000,590000,,3,2,2,2012,12,2009,4,,,501,,1997,5,0.32
4302,"205/81 King William Street, Bayswater",3,Townhouse,257000,250000,300,2,1,1,2011,12,2009,2,2017,2,25587,58,1978,6,0.82
4304,"65/81 King William Street, Bayswater",3,Apartment,250000,220000,320,2,1,1,2015,4,2008,11,2015,2,25587,53,1978,6,0.82
4309,"63 The Strand, Bayswater",3,House,550000,475500,,3,1,2,2015,9,2009,6,,,707,,,5,0.73
4311,"2A Hotham Street, Bayswater",3,House,380000,360000,,3,2,2,2011,2,2009,9,,,327,245,,5,0.23
4312,"A/10 Foyle Road, Bayswater",3,House,477000,,,3,2,2,2009,9,,,,,267,,,6,0.39
4313,"51 Slade Street, Bayswater",3,House,852500,,,4,2,2,2009,9,,,,,900,200,1940,6,0.81
4315,"91A Garratt Road, Bayswater",3,House,565000,510000,480,3,2,2,2010,11,2009,2,2016,9,743,152,2006,5,1.00
4318,"6/36 King William Street, Bayswater",3,Villa,315000,,320,2,1,1,2010,11,,,2017,1,2067,69,1977,6,0.34
432,"14 Blaxland Avenue, Two Rocks",1,House,270000,,290,4,1,1,2010,8,,,2016,11,820,87,,55,17
4321,"165 Edmund Street, Beaconsfield",3,House,1200000,337000,440,2,1,2,2010,3,2000,2,2009,3,941,,1900,15,2
4322,"1 Milky Way, Beaconsfield",3,House,935000,,,4,2,4,2009,11,,,,,446,,,14,3
4324,"59 Shepherd Street, Beaconsfield",3,House,730000,650000,595,3,2,2,2013,7,2009,11,2011,7,502,172,1980,15,3
4325,"23/94 Lefroy Road, Beaconsfield",3,Unit,260000,,240,2,1,1,2008,8,,,2017,4,4911,,,15,3
4326,"19/55 Moran Court, Beaconsfield",3,Villa,385000,,410,3,1,2,2009,1,,,2015,2,9003,83,,16,2
4327,"22/94 Lefroy Road, Beaconsfield",3,Apartment,290000,,,3,1,1,2009,1,,,,,4911,91,,15,3
433,"173 Countryside Drive, Two Rocks",1,House,960000,160000,,4,2,2,2010,7,2004,2,,,12688,219,,58,19
4330,"3B McCleery Street, Beaconsfield",3,House,720000,,500,3,1,2,2009,3,,,2010,2,363,118,1984,15,1
4332,"27 Sea View Street, Beaconsfield",3,House,535000,,,2,1,2,2009,5,,,,,324,115,,15,2
4334,"117 Lefroy Road, Beaconsfield",3,House,470000,,,2,1,1,2009,3,,,,,819,227,,15,3
