id,address,nearbySchoolNum,houseType,soldPrice,lastSoldPrice,rentPrice,bedroom,bathroom,carspace,soldTimeYear,soldTimeMonth,lastSoldTimeYear,lastSoldTimeMonth,rentTimeYear,rentTimeMonth,landSize,buildingSize,buildYear,distanceToCBD,distanceToStation
5631,"37A Thrall Street, Innaloo",2,Townhouse,630000,,,3,2,2,2009,10,,,,,933,,,8,1
5632,"7A Phillips Grove, Innaloo",2,Villa,582000,505000,,3,2,2,2015,8,2009,12,,,983,108,,8,1
5633,"15a Dongara Street, Innaloo",2,Townhouse,550000,,450,3,2,2,2009,1,,,2017,4,697,140,2008,8,0.73
5634,"61C La Grange Street, Innaloo",2,Duplex,590000,555000,,3,2,2,2015,12,2009,6,,,789,125,2009,8,0.91
5635,"41 Selina Street, Innaloo",2,Townhouse,570000,,,3,2,2,2009,12,,,,,932,,1967,9,1
5636,"50A Crocker Way, Innaloo",2,Villa,512000,,,3,2,2,2009,11,,,,,728,102,,9,1
5637,"2/22 Donar Street, Innaloo",2,Villa,470000,,,3,1,2,2009,9,,,,,869,,,8,1
5638,"338b Scarborough Beach Road, Innaloo",2,Duplex,444000,405000,600,3,1,2,2009,5,2005,11,2014,5,855,99,1948,8,1
5639,"1/5 Barnes Street, Innaloo",2,Duplex,385000,,,2,1,1,2009,7,,,,,,,,9,1
564,"22 Passiflora Drive, Forrestfield",3,House,500000,,,4,2,1,2010,10,,,,,724,170,1978,15,7
5640,"2.171 Swan Street, Yokine",1,Villa,535000,,,3,1,1,2010,1,,,,,,,,6,3
5641,"10 Investigator Parade, Jindalee",0,House,730000,,,4,2,2,2009,3,,,,,680,253,2006,36,1
5642,"20 Portsmouth Street, Jindalee",0,,318000,,,,,,2009,4,,,,,521,,2010,36,2
5643,"19 Peel Street, Jolimont",1,House,995000,,800,3,2,4,2012,11,,,2010,2,465,169,1995,4,0.76
5644,"82/167 Grand Boulevard, Joondalup",2,Apartment,380000,,370,2,2,1,2013,7,,,2016,6,6269,84,2001,24,0.32
5645,"72b Regents Park Road, Joondalup",2,House,450000,422500,390,3,2,2,2016,12,2009,4,2017,2,231,130,2000,25,1
5646,"118 Boas Avenue, Joondalup",2,House,880000,,,3,2,6,2010,4,,,,,357,260,2002,24,0.76
5647,"73/167 Grand Boulevard, Joondalup",2,Apartment,362000,,320,2,2,1,2009,10,,,2016,5,6258,,2001,24,0.32
5648,"13/165 Grand Boulevard, Joondalup",2,Apartment,385000,,400,2,2,1,2014,10,,,2016,2,3110,56,,24,0.38
5649,"44 Greenshank Avenue, Joondalup",2,Townhouse,635000,,,5,3,2,2009,7,,,,,386,143,,23,1
565,"10/149 Hale Road, Forrestfield",3,Villa,339000,319000,,3,1,1,2017,3,2010,10,,,213,99,,14,6
5650,"32/167 Grand Boulevard, Joondalup",2,Apartment,329000,,360,2,2,1,2017,4,,,2016,4,6258,82,2001,24,0.32
5651,"1/4A Wesley Rise, Joondalup",2,Townhouse,730000,,,5,3,2,2008,8,,,,,473,300,2006,23,1
5652,"6 Malawi Court, Joondalup",2,House,530000,,,5,2,2,2008,4,,,,,851,241,1991,26,0.77
5653,"31 Otisco Crescent, Joondalup",2,House,765000,432500,570,4,2,2,2011,3,2009,12,2014,1,760,152,1991,26,0.80
5654,"13/91 Reid Promenade, Joondalup",2,Apartment,419000,,380,2,2,1,2009,9,,,2017,4,1239,77,2010,24,0.68
5655,"32/2 Wattlebird Loop, Joondalup",2,Apartment,279000,,,1,1,1,2009,12,,,,,8297,,,24,0.70
5656,"9 Gairloch Place, Joondalup",2,House,569000,511000,,4,2,2,2015,6,2009,7,,,880,160,1990,27,0.77
5657,"10/167 Grand Boulevard, Joondalup",2,Unit,335000,,390,2,2,1,2009,7,,,2016,5,6258,83,2001,24,0.32
5658,"25 Shinji Court, Joondalup",2,House,500000,,,4,2,2,2008,3,,,,,699,,1993,27,1
5659,"8 Sebago Court, Joondalup",2,House,507000,,,4,2,2,2009,1,,,,,844,187,1993,26,2
566,"6 Coburg Street, Forrestfield",3,House,420000,,420,4,1,1,2010,9,,,2017,3,916,,1970,15,7
5660,"79 St Pauls Crescent, Joondalup",2,Duplex,472000,406000,390,3,2,2,2015,8,2008,11,2017,4,240,118,2000,25,1
5661,"23 Manyarra Turn, Joondalup",2,House,375000,,340,3,1,2,2009,4,,,2008,6,636,,1989,27,0.19
5662,"23 Quinault Crescent, Joondalup",2,House,442000,,,4,2,2,2008,12,,,,,790,,,25,1
5663,"62 Windermere Circle, Joondalup",2,House,570000,,,4,2,2,2008,5,,,,,666,189,1993,27,1
5664,"6 Arrow Place, Joondalup",2,House,720000,,,4,2,2,2009,1,,,,,610,256,,27,1
5665,"19 Shelduck Crescent, Joondalup",2,House,725000,,730,4,3,2,2012,11,,,2014,5,372,271,2003,24,0.94
5666,"38 Manyarra Turn, Joondalup",2,House,375000,,,3,1,1,2009,8,,,,,640,,1989,27,0.19
5667,"21 Sebago Court, Joondalup",2,House,710000,150000,,3,2,2,2009,3,1995,6,,,968,192,2002,26,1
5668,"6 Galilee Grove, Joondalup",2,House,480000,,415,3,2,2,2008,11,,,2017,3,702,149,1999,26,1
5669,"43-3 Spinebill Loop, Joondalup",2,Apartment,428000,,300,2,2,2,2008,4,,,2008,3,,,,24,0.78
567,"7 Edinburgh Road, Forrestfield",3,House,375000,330000,380,3,1,2,2016,3,2010,8,2012,8,1012,113,,14,7
5670,"15 Kazan Close, Joondalup",2,House,420000,,,4,2,2,2009,1,,,,,683,170,1993,27,1
5671,"19 Eucumbene Crescent, Joondalup",2,House,415000,,420,3,1,1,2011,10,,,2010,1,656,97,1992,26,1
5672,"52 Lakeside Drive, Joondalup",2,House,770000,,,4,4,2,2011,10,,,,,378,298,2005,23,1.00
5673,"33 Otisco Crescent, Joondalup",2,House,435000,382000,420,3,1,1,2013,2,2009,8,2012,12,760,93,1990,26,0.82
5674,"98 Coogee Road, Mariginiup",0,House,1175000,,,4,2,2,2010,3,,,,,20073,178,1975,27,6
5675,"5 Jersey Place, Eaton",3,House,340000,,,4,2,3,2009,6,,,,,698,,1996,152,87
5676,"5/5 Tyler Street, Joondanna",1,Townhouse,583000,,420,3,1,2,2010,9,,,2010,9,253,113,2002,5,0.74
5677,"2/43 Waterloo Street, Joondanna",1,Villa,318000,,,2,1,1,2009,9,,,,,2023,63,1970,5,0.80
5678,"Lot 4, 75 Tyler Street, Joondanna",1,Villa,555000,,,3,2,,2010,6,,,,,,,,5,1
5679,"87 French Street, Joondanna",1,Villa,460200,,,3,1,1,2009,9,,,,,1020,113,1996,5,1
568,"39 Begonia Way, Forrestfield",3,House,390000,345000,390,3,1,1,2016,11,2010,10,2014,11,709,,1977,14,7
5681,"3/49 Tyler Street, Joondanna",1,Villa,379000,,,2,1,1,2009,12,,,,,2024,,,5,0.93
5682,"1/6 Millet Street, Joondanna",1,Villa,587000,,,3,2,2,2010,5,,,,,737,,,4,2
5683,"152B McDonald Street, Joondanna",1,Duplex,425000,,,3,1,1,2009,10,,,,,1062,70,,5,1
5684,"5/77 SHORT STREET, Joondanna",1,Villa,413000,330000,400,2,1,1,2016,5,2009,10,2015,2,2567,75,,5,1
5685,"16/143 Edinboro Street, Joondanna",1,Unit,299000,,300,2,1,1,2009,10,,,2016,5,3826,58,1969,4,1
5686,"3/40 KINSELLA STREET, Joondanna",1,Villa,325000,,350,2,1,1,2008,7,,,2016,3,2280,75,,5,1
5687,"1/26 Kinsella Street, Joondanna",1,Unit,265000,,,2,1,1,2009,10,,,,,2276,51,1967,5,1
5688,"a, 126 Edinboro, Joondanna",1,House,605000,,,3,2,2,2009,5,,,,,1105,227,,4,1
5689,"1/96 Green Street, Joondanna",1,Villa,400000,,450,3,2,2,2009,6,,,2011,4,261,96,,4,1
569,"17 Camellia Loop, Forrestfield",3,House,540000,,,4,2,2,2010,9,,,,,600,191,2006,15,9
5690,"5/182 McDonald Street, Joondanna",1,Villa,370000,,,2,1,1,2010,3,,,,,69,79,1974,5,1
5691,"75 Tyler Street, Joondanna",1,House,800000,,,2,1,,2009,8,,,,,1012,,,5,1
5692,"5/42 Kinsella Street, Joondanna",1,Apartment,325000,,245,1,1,1,2009,6,,,2017,3,2434,48,,5,1
5693,"7/81 Powell Street, Joondanna",1,Duplex,285000,,395,2,1,1,2008,3,,,2014,9,2029,79,1980,5,1
5694,"3/9-11 Tyler Street, Joondanna",1,Unit,385000,,,2,1,2,2009,8,,,,,2024,,,5,0.72
5695,"1/63 Osborne Street, Joondanna",1,House,750000,419000,,2,1,2,2014,8,2009,10,,,950,114,1940,5,1
5696,"12/49 Stoneham Street, Joondanna",1,Villa,340000,,,2,1,1,2009,9,,,,,3033,76,1969,5,1
5697,"2/183 Roberts Road, Subiaco",2,House,885000,,900,2,3,2,2015,11,,,2014,1,1630,223,,2,0.39
5698,"5/10 Dover Road, Scarborough",2,Villa,436000,,,2,1,1,2009,10,,,,,77,,,10,3
5699,"56 Patricia Road, Kalamunda",3,House,875000,,,4,2,2,2009,10,,,,,2001,225,1998,18,9
57,"22/7 Delhi Street, West Perth",0,Apartment,500000,,475,2,2,1,2010,4,,,2016,7,3579,81,,1,0.18
570,"43 Dawson Avenue, Forrestfield",3,House,418000,365000,400,3,1,1,2015,6,2010,9,2015,10,700,97,1977,14,7
5700,"23 Cabarita Road, Kalamunda",3,House,905000,,,4,2,2,2009,11,,,,,2278,207,2003,18,9
5701,"14/1 Blamire Road, Kalamunda",3,Unit,477000,,,3,2,1,2009,9,,,,,300,,,19,10
5702,"8/1 Blamire Road, Kalamunda",3,Unit,440000,,350,3,2,1,2009,9,,,2010,11,300,,,19,10
5703,"3/8 Shakespeare Road, Kalamunda",3,Villa,410000,,,2,1,1,2010,1,,,,,2777,93,1981,19,10
5704,"132 Canning Road, Kalamunda",3,House,400000,,290,3,1,1,2009,11,,,2008,3,1027,,1968,19,10
5705,"39 West Terrace, Kalamunda",3,House,540000,,,4,1,2,2009,5,,,,,2023,,1976,16,8
5706,"5A Railway Road, Kalamunda",3,House,665000,315000,,4,2,3,2009,4,2006,5,,,664,200,2008,19,11
5707,"25 Traylen Road, Kalamunda",3,House,450000,,420,3,1,1,2009,1,,,2016,10,906,,1978,18,10
5708,"29 Kalamunda Road, Kalamunda",3,House,1230000,,1100,6,3,2,2010,1,,,2012,9,1989,453,1925,18,9
5709,"33 Cotherstone Road, Kalamunda",3,House,585000,,520,4,2,3,2009,2,,,2013,8,989,206,1999,18,11
571,"31 Bougainvillea Avenue, Forrestfield",3,House,380000,310000,410,3,1,1,2011,10,2010,9,2011,4,700,127,1980,14,9
5710,"67 Coral Road, Kalamunda",3,House,410000,,,3,1,1,2009,2,,,,,1110,,1970,19,9
5711,"6/18 Canning Road, Kalamunda",3,House,500000,,,3,2,1,2008,12,,,,,291,50,,18,10
5712,"2/1 Blamire Road, Kalamunda",3,Unit,385000,,,3,2,1,2011,8,,,,,300,,,19,10
5713,"38 Valencia Road (Carmel), Kalamunda",3,House,900000,,,4,2,3,2009,12,,,,,810,,,24,11
5714,"62 Heath Road, Kalamunda",3,House,950000,465000,,3,1,3,2016,5,2009,6,,,1590,248,2010,18,9
5715,"39 Robusta Road, Kalamunda",3,House,649000,,,4,2,2,2009,12,,,,,2119,,1985,19,9
5716,"31 Crayden Road, Kalamunda",3,House,349000,,350,2,1,2,2009,3,,,2012,2,1077,99,1959,19,10
5717,"10 Queenscliff Court, Kallaroo",1,House,1125000,1050000,1200,4,3,8,2016,7,2009,7,2009,5,775,350,1989,20,3
5718,"7 Villa Court, Kallaroo",1,House,950000,,750,4,2,2,2010,3,,,2016,1,863,,1984,20,4
5719,"4 Sulina Place, Kallaroo",1,House,475000,,,3,1,2,2009,5,,,,,693,,1974,21,3
572,"12/149 Hale Road, Forrestfield",3,Villa,405000,343000,,3,1,2,2012,8,2010,8,,,4052,99,,14,6
5720,"135 Bridgewater Drive, Kallaroo",1,House,720000,660000,,4,2,1,2016,4,2008,5,,,689,227,1978,21,3
5721,"15 Delaware Place, Kallaroo",1,House,580000,,400,4,2,2,2010,3,,,2016,11,749,167,1976,20,2
5722,"5B Clyo Way, Kallaroo",1,Duplex,408500,,350,3,1,1,2009,1,,,2008,5,1012,115,1976,21,3
5723,"7 Alycon Place, Kallaroo",1,House,650000,,,5,3,1,2009,4,,,,,696,239,1973,21,3
5724,"11 Narrabean Place, Kallaroo",1,House,1020000,,,3,2,2,2010,4,,,,,,,,21,4
5725,"11 Culwalla Close, Kallaroo",1,House,500000,495000,500,4,2,1,2013,4,2009,6,2015,6,690,144,1982,20,2
5726,"1 Epping Grove, Kallaroo",1,House,1020000,,,4,3,2,2009,3,,,,,1352,247,1983,21,4
5727,"7 Lindfield Retreat, Kallaroo",1,House,780000,,,4,2,2,2009,8,,,,,815,226,1999,20,4
5728,"1/118 Huntriss Road, Karrinyup",3,Townhouse,645000,,,3,2,2,2009,8,,,,,1660,160,2007,10,1
5729,"28B Fermaner Street, Karrinyup",3,House,920000,805000,,3,2,2,2013,4,2009,12,,,364,182,2009,11,3
573,"5 Yongar Way, Forrestfield",3,House,434000,,460,4,2,2,2010,8,,,2017,4,600,152,2005,14,8
5730,"25B Francis Avenue, Karrinyup",3,Duplex,920000,,,3,3,2,2008,6,,,,,728,210,,11,3
5731,"49 Sandover Drive, Karrinyup",3,House,1100000,,,4,2,2,2009,10,,,,,792,307,1982,12,2
5732,"3 Norman Street, Karrinyup",3,House,1135000,750000,360,4,3,2,2013,5,2010,6,2009,6,365,231,2011,10,2
5733,"41 Gwelup Street, Karrinyup",3,House,725000,,,3,1,1,2010,8,,,,,729,,1952,10,2
5734,"26 Clevedon Way, Karrinyup",3,House,829000,,,4,2,2,2010,2,,,,,732,262,1972,12,3
5735,"38B Edmondson Crescent, Karrinyup",3,Townhouse,735000,,700,4,2,2,2010,3,,,2012,6,729,,,10,2
5736,"15 Norman Road, Karrinyup",3,House,550000,,380,2,1,2,2010,5,,,2011,8,301,,,10,2
5737,"13 Maynard Way, Karrinyup",3,House,740000,,600,3,2,2,2008,8,,,2014,12,521,116,1976,12,2
5738,"96 Grand Prom, Karrinyup",3,Townhouse,1300000,,,4,3,2,2008,1,,,,,407,,,10,2
5739,"38 Clevedon Way, Karrinyup",3,House,899000,,,4,2,2,2008,2,,,,,792,170,1971,12,3
574,"17 Azalea Gardens, Forrestfield",3,House,485000,,460,4,2,2,2010,8,,,2015,6,600,141,2007,15,9
5740,"2 Seahorse Parade, Karrinyup",3,House,925000,,,4,2,2,2010,2,,,,,452,195,2005,10,2
5741,"4C Panton Crescent, Karrinyup",3,House,910000,,,3,2,2,2010,3,,,,,1194,220,2004,10,2
5742,"67 Milverton Avenue, Karrinyup",3,House,780000,,,4,2,2,2008,4,,,,,809,,1974,12,3
5743,"42A Paine Court, Karrinyup",3,House,670000,,550,3,2,2,2009,6,,,2008,5,729,146,,11,2
5744,"41 Paris Way, Karrinyup",3,House,920000,,975,3,3,2,2013,2,,,2012,8,728,164,,11,3
5745,"107 Elliott Road, Karrinyup",3,House,795000,,,4,2,2,2008,5,,,,,726,215,1971,12,4
5746,"2 Bee Street, Karrinyup",3,Duplex,630000,,,3,2,2,2008,9,,,,,706,138,2002,11,3
5747,"8 Murray Way, Karrinyup",3,House,770000,700000,360,3,1,2,2013,12,2009,4,2009,7,730,,1952,10,2
5748,"72 Pascoe Street, Karrinyup",3,House,640000,,,4,1,1,2009,11,,,,,769,,1969,11,3
5749,"12 Highbridge Way, Karrinyup",3,House,782000,,,4,2,2,2009,4,,,,,756,,1976,12,2
575,"8 The Citadel, Forrestfield",3,House,455000,415000,,3,1,3,2014,7,2012,10,,,814,91,1979,14,8
5750,"21 Longford Place, Karrinyup",3,House,730000,,,3,2,2,2009,6,,,,,759,,1977,12,2
5751,"42 Milverton Avenue, Karrinyup",3,Duplex,480000,,,3,1,1,2009,7,,,,,1013,,,13,3
5752,"27 Bartlett Crescent, Karrinyup",3,House,735000,,,3,2,2,2009,6,,,,,1193,,,10,2
5753,"101B Pascoe Street, Karrinyup",3,Duplex,550000,,,3,2,2,2009,5,,,,,424,138,,11,3
5754,"31 Kalari Rise, South Bunbury",3,House,660000,,,4,2,2,2011,8,,,,,1139,255,,158,93
5755,"2 Crowea Street, South Bunbury",3,House,585000,,,4,2,2,2010,10,,,,,1258,218,1970,158,93
5756,"22 Ensign Dale, Kelmscott",3,House,500000,,,4,2,2,2010,1,,,,,696,234,2004,23,0.77
5757,"35 lucich, Kelmscott",3,House,345000,,,3,1,2,2008,12,,,,,792,,,23,1
5758,"10 Reeves Court, Kelmscott",3,House,394000,339900,,3,1,1,2014,4,2008,5,,,810,100,1974,23,0.82
5759,"23 Ashley Drive, Kelmscott",3,House,450000,,,4,2,2,2008,8,,,,,868,221,1974,23,1
576,"42/351 HAWTIN ROAD, Forrestfield",3,Unit,450000,142500,,2,1,1,2012,9,2011,5,,,18418,,,15,8
5760,"6 Tara Way, Kelmscott",3,House,355000,,,3,1,5,2009,6,,,,,827,,1973,23,0.89
5761,"67 Third Avenue, Kelmscott",3,House,282000,,280,3,2,3,2009,1,,,2008,7,1052,150,1926,23,0.76
5762,"3 CURLEW COURT, Kelmscott",3,House,290000,,,4,1,3,2011,7,,,,,701,144,1978,23,0.82
5763,"6 Butler Pass, Kelmscott",3,House,490000,,,4,2,2,2009,9,,,,,660,207,2004,23,0.82
5764,"25 Weston Terrace, Kelmscott",3,House,365000,,,4,2,2,2008,12,,,,,764,143,1979,24,1
5765,"17 Possum, Kelmscott",3,House,530000,,,4,2,3,2008,7,,,,,2894,,,24,1
5766,"44 Arbuthnot Street, Kelmscott",3,House,565000,,,5,2,2,2009,6,,,,,1455,,1971,25,1
5767,"13 Possum Place, Kelmscott",3,House,400000,,,3,1,1,2009,7,,,,,989,,1970,24,1
5768,"22 Kingsley Terrace, Kelmscott",3,House,397500,,,3,1,1,2009,8,,,,,744,136,1972,23,1
5769,"130 Westfield Road, Kelmscott",3,House,330000,303000,350,3,1,,2013,10,2009,3,2014,3,895,110,1978,23,1
577,"3/27 MAGNOLIA WAY, Forrestfield",3,House,355000,,,3,1,1,2010,9,,,,,4429,105,1993,14,7
5770,"11 Gell Court, Kelmscott",3,House,387000,349000,350,4,2,2,2014,5,2009,11,2008,8,518,136,1985,23,0.66
5771,"15 Belaire Terrace, Kelmscott",3,House,395000,,,4,2,2,2009,7,,,,,809,165,,23,1
5772,"11 Savage Road, Kelmscott",3,House,441000,375000,,4,1,2,2015,3,2009,3,,,817,204,1973,25,2
5773,"10 Nookawarra, Kelmscott",3,House,490000,,,3,2,,2008,12,,,,,2000,,,25,2
5774,"13 Canning Mills Road, Kelmscott",3,House,390000,338000,,3,2,1,2009,11,2008,8,,,997,,1969,24,1
5775,"209 Buckingham, Kelmscott",3,House,550000,,,3,2,1,2009,3,,,,,1470,,,25,3
5776,"4 Grovelands way, Kelmscott",3,House,265000,,,3,1,1,2008,12,,,,,688,106,1972,23,1
5777,"13 Chasley Court, Kelmscott",3,House,300000,,,3,1,2,2009,3,,,,,794,99,1973,23,1
5778,"10 Ensign Dale, Kelmscott",3,House,479000,,,4,2,2,2009,4,,,,,651,241,2005,23,0.74
5779,"45 Banksia Terrace, Kensington",1,House,1050000,,700,4,2,5,2010,2,,,2014,10,485,188,1936,3,2
578,"2/27 Magnolia Way, Forrestfield",3,House,339000,,370,3,1,2,2016,8,,,2015,8,353,110,1993,14,7
5780,"3 Courthope Street, Kensington",1,House,1100000,,750,2,1,2,2013,2,,,2009,6,910,182,1929,4,1
5781,"5 King, Kensington",1,House,631000,,,3,1,,2009,8,,,,,431,,,4,3
5782,"9/54 Gwenyfred Road, Kensington",1,Unit,970000,,,1,1,1,2010,5,,,,,2709,,,3,1
5783,"41 Campbell Street, Kensington",1,House,885000,,,3,1,1,2010,4,,,,,506,140,1934,4,4
5784,"40 Hovia, Kensington",1,House,820000,,,3,2,,2009,4,,,,,475,,,3,2
5785,"199 Douglas, Kensington",1,House,643000,,,3,1,,2009,6,,,,,509,,,4,3
5786,"10 Monk Street, Kensington",1,House,890000,,650,3,2,2,2008,12,,,2008,10,506,153,,4,2
5787,"11 Market Street, Kensington",1,House,965000,,,4,2,2,2009,12,,,,,442,200,1939,4,3
5788,"299A Acton Avenue, Kewdale",3,House,410000,,,3,1,1,2010,5,,,,,398,92,,7,2
5789,"209 Kew Street, Kewdale",3,House,415000,,325,3,1,1,2010,5,,,2016,10,769,100,1970,8,3
579,"24 Magnolia Way, Forrestfield",3,House,420000,,,4,2,2,2010,6,,,,,700,180,1982,14,7
5790,"15 Ashley Avenue, Kewdale",3,House,450000,,,4,1,2,2009,1,,,,,779,172,1969,7,2
5791,"293 St Kilda Road, Kewdale",3,House,420000,335000,250,2,1,2,2014,8,2010,4,2014,11,1108,90,1969,7,2
5792,"279A Armadale Road, Kewdale",3,Duplex,369000,,,2,1,1,2010,4,,,,,1013,,1973,7,2
5793,"23 Jeffrey Street, Kewdale",3,House,419000,,,4,2,2,2009,1,,,,,625,138,1990,8,2
5794,"3/274 Belmont Avenue, Kewdale",3,House,355000,126000,,3,2,1,2008,10,1998,5,,,2526,89,1998,7,3
5795,"10/294 Knutsford Avenue, Kewdale",3,House,246000,,,2,1,,2008,12,,,,,8008,,,7,3
5796,"3 Stockdale Road, Kewdale",3,House,285000,,370,2,1,1,2008,10,,,2016,3,992,61,,7,3
5797,"79 Twickenham Drive, Kingsley",3,House,610000,,725,4,2,2,2010,5,,,2013,7,832,195,,18,0.36
5798,"1 Alconbury Road, Kingsley",3,House,590000,,520,4,2,2,2010,4,,,2011,9,814,,1985,16,2
5799,"14 Greenford Rise, Kingsley",3,House,635500,520000,450,3,2,2,2013,11,2009,11,2016,10,782,175,,18,0.85
58,"50D Ventnor Avenue, West Perth",0,Unit,660000,,490,2,2,1,2010,4,,,2016,12,1876,89,,2,0.72
580,"14B Camden Street, Dianella",3,Duplex,440000,,,3,1,4,2010,11,,,,,1014,149,,7,3
5800,"17 Woodford Wells Way, Kingsley",3,House,639000,,,4,2,2,2009,11,,,,,704,250,1986,17,0.86
5801,"7 Hunt Lane, Kingsley",3,House,690000,575000,,4,2,2,2016,5,2010,4,,,733,176,1985,16,0.98
5802,"16 Renegade Way, Kingsley",3,House,639000,,,4,2,3,2010,5,,,,,795,196,1982,15,1
5803,"37 Harness Street, Kingsley",3,House,596000,,500,4,2,2,2009,6,,,2016,1,682,180,,17,1
5804,"6 McKee Place, Kingsley",3,House,757500,705000,,4,2,2,2014,3,2010,1,,,718,205,,16,2
5805,"96 Talbot Drive, Kingsley",3,House,650000,607000,,4,2,2,2013,11,2010,5,,,690,189,,16,2
5806,"48 Dollis Way, Kingsley",3,House,575000,,,4,2,2,2010,3,,,,,704,152,,17,1
5807,"18 Chessington Way, Kingsley",3,House,500000,,,3,2,2,2009,2,,,,,694,,,16,0.59
5808,"15 Burntoak Way, Kingsley",3,House,467500,,620,3,2,2,2009,4,,,2014,11,817,206,,17,1
5809,"47 Drayton Green Way, Kingsley",3,House,715000,,250,4,3,3,2009,12,,,2003,5,761,203,1988,17,0.93
581,"30 Rochester Way, Dianella",3,House,1000000,,,4,2,2,2010,10,,,,,728,287,1977,6,4
5810,"19 Peregrine Drive, Kingsley",3,House,482500,,400,3,1,2,2009,5,,,2011,2,680,,1984,16,1
5811,"5 Creaney Drive, Kingsley",3,House,507000,463000,350,3,1,3,2017,1,2010,2,2008,8,688,,1979,17,0.72
5812,"6 Glenfield Road, Kingsley",3,House,518000,,450,4,2,1,2009,6,,,2017,2,686,,,16,1
5813,"101 Wimbledon Drive, Kingsley",3,House,475000,,,4,2,1,2009,7,,,,,694,168,,16,0.52
5814,"39 Renegade Way, Kingsley",3,House,442000,,,4,1,1,2008,5,,,,,680,102,,15,1
5815,"25 Forest Hill Drive, Kingsley",3,House,630000,515000,390,4,2,2,2015,11,2009,9,2009,8,700,177,,18,0.93
5816,"54 Halidon Street, Kingsley",3,House,619000,230000,,4,2,2,2009,7,2001,12,,,763,,,17,1
5817,"44 Wandearah Way, Kingsley",3,House,610000,560000,550,4,2,2,2016,7,2010,8,2014,8,956,175,1984,16,2
5818,"19 Wallangarra Court, Kingsley",3,House,525000,,545,4,2,2,2009,11,,,2009,10,688,,1976,15,2
5819,"4 Alperton Court, Kingsley",3,House,545000,,520,4,2,2,2008,6,,,2008,7,683,169,1987,18,0.56
582,"516 The Strand, Dianella",3,House,582500,555000,400,3,1,2,2013,6,2010,11,2010,12,741,,,7,5
5820,"25 Burntoak Way, Kingsley",3,House,680000,,,4,3,2,2010,3,,,,,693,,1978,17,1
5822,"26 Catrine Court, Kingsley",3,House,545000,,,4,2,2,2009,8,,,,,717,,1991,17,1
5823,"14 Catrine Court, Kingsley",3,House,489500,,,4,2,1,2009,6,,,,,552,,,17,1
5824,"105 Moolanda Boulevard, Kingsley",3,House,459000,,,4,2,1,2009,7,,,,,821,125,,16,2
5825,"17 Kensal Green Way, Kingsley",3,House,691000,500000,650,3,2,2,2014,4,2009,5,2012,11,781,153,,18,0.49
5826,"41 Wandearah Way, Kingsley",3,House,660000,,,4,2,2,2009,12,,,,,740,225,1982,16,2
5827,"3 Bowes Court, Kingsley",3,House,520000,442000,,3,1,1,2016,1,2009,7,,,698,131,1985,17,2
5828,"187 Kingsley Drive, Kingsley",3,House,482000,,480,4,2,1,2008,12,,,2016,9,680,,,16,0.56
5829,"106 Twickenham Drive, Kingsley",3,House,525000,,,3,2,2,2010,4,,,,,696,158,1987,17,0.64
583,"7 Myall Place, Dianella",3,House,420000,,400,3,1,2,2010,10,,,2015,9,988,115,,7,5
5830,"8 Harness Street, Kingsley",3,House,572000,,,4,2,2,2009,12,,,,,707,190,,17,2
5831,"107 Moolanda Boulevard, Kingsley",3,House,550000,380000,350,3,1,2,,,2009,7,2008,2,584,167,,16,2
5832,"183 St Stephens Crescent, Tapping",3,House,450000,,380,4,2,2,2009,12,,,2008,7,492,200,2005,27,4
5833,"5/23 Cooper Street, Madeley",1,Unit,399000,,360,3,2,2,2016,9,,,2009,5,2200,108,2007,16,4
5834,"5/35 Cooper Street, Madeley",1,Townhouse,485000,,,3,2,2,2010,9,,,,,1084,,,16,4
5835,"567 Beach Road, Warwick",2,Villa,427500,,,3,2,2,2008,2,,,,,1459,118,,13,0.25
5836,"34 Blairgowie Heights, Kinross",2,House,525000,,,4,2,2,2010,7,,,,,650,,,29,2
5837,"83 Stonehaven Parade, Kinross",2,House,700000,,,4,2,2,2010,8,,,,,615,227,1997,28,0.73
5838,"45 Glencoe Loop, Kinross",2,House,468000,,,4,2,2,2010,4,,,,,558,,,27,1
5839,"39 Selkirk Drive, Kinross",2,House,430000,,475,4,2,2,2010,5,,,2016,1,547,143,,28,1
584,"2/347 Grand Promenade, Dianella",3,Villa,330000,,,2,1,1,2017,3,,,,,762,,,6,4
5840,"8 Inverleith Turn, Kinross",2,House,510000,,,4,2,2,2012,7,,,,,681,157,,29,2
5841,"17 Gilbank Cresent, Kinross",2,House,530000,,,4,2,2,2008,9,,,,,590,211,,28,2
5842,"8 Clydebank Court, Kinross",2,House,495000,,,4,2,2,2009,9,,,,,628,,,28,1
5843,"109 Roxburgh Circle, Kinross",2,House,555000,510000,,4,2,2,2014,6,2012,6,,,609,,,29,2
5844,"94 Selkirk Drive, Kinross",2,House,515000,460000,400,4,2,2,2009,11,2008,10,2016,9,583,198,,28,1
5845,"18 Crosshill Green, Kinross",2,House,550000,,,4,2,2,2009,8,,,,,901,,,28,0.67
5846,"33 Glencoe Loop, Kinross",2,House,435000,,370,4,2,2,2009,11,,,2008,9,655,172,,27,1
5847,"169 Kinross Drive, Kinross",2,House,490000,,,4,2,2,2009,10,,,,,700,161,1997,29,2
